RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","37"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","38"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","39"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","40"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","41"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","42"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","43"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","44"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","45"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","46"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","47"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","48"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","49"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","50"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","51"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","52"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","53"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","54"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","55"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","56"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","57"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","58"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","59"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","60"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","61"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","62"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","63"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","64"
RCOMMENT,"MainProgram","FastStopFaults","****$NA FAULT IS A CONDITION THAT WILL STOP THE LINE OR PREVENT IT FROM RUNNING!!!$N$NOnce a fault condition occurs, a timer is started.  If the timer gets done, a fault occurs and is latched in.$NThe fault will stay latched in until a reset is given.  Also, each time a new fault occurs (even after a reset, the$Nnew fault bit is latched.$N****","OTL(FastStopFaults.NewFault)","65"
